Time,Resource,Zone,vS_FLEX,vCHARGE_FLEX,vF_CAP
359,5,1,-800.5044963,0,4543.42
359,5,1,-2305.000149,0,4747.08
360,5,1,-2305.000149,0,5393.685
360,5,1,-3809.495802,0,5089.851
360,5,1,-1848.102549,3465.888906,6071.15
360,5,1,-2229.702654,0,6796.68
360,5,1,-3734.198307,0,5973.125
360,5,1,-1262.077096,2472.121211,4704.759
360,5,1,-1262.077096,0,2701
360,5,1,368.6851786,1637.806107,1637.806107
361,5,1,0,0,368.6851786
361,5,1,0,253.3580357,253.3580357
361,5,1,0,130.5638571,130.5638571
361,5,1,0,155.4045,155.4045
361,5,1,0,115.0132143,115.0132143
361,5,1,0,477.432,477.432
361,5,1,-1273.68,0,1273.68
361,5,1,-103.8241054,2581.548,2581.548
362,5,1,-1430.61866,0,2942.548
362,5,1,-68.74631278,2866.368,2866.368
362,5,1,-1573.241965,0,3404.592
362,5,1,-2638.848713,438.8889055,4354.728
362,5,1,-4143.344365,0,4986.35
362,5,1,969.4596348,5112.804,5112.804
362,5,1,-284.3002915,0,4753.39
362,5,1,-1788.795944,0,6592.026
363,5,1,873.1973088,4166.488906,9100.918
363,5,1,873.1973088,0,10563.548
363,5,1,-631.2983439,0,6974.432
363,5,1,-2135.793997,0,3795.435
363,5,1,-2135.793997,0,2965.284
363,5,1,-397.5007857,1738.293211,1818.129
363,5,1,-397.5007857,0,973.176
363,5,1,-397.5007857,611.043,611.043
364,5,1,0,397.5007857,397.5007857
364,5,1,0,281.745,281.745
364,5,1,0,150.0845,150.0845
364,5,1,0,174.0851429,174.0851429
364,5,1,0,135.0878571,135.0878571
364,5,1,2.015875681,500.897,500.897
364,5,1,-1102.339883,0,1357.3
364,5,1,-2606.835536,0,2708.583
365,5,1,-4000.925641,0,3067.546
365,5,1,-1427.997743,2978.831,2978.831
365,5,1,-2932.493396,0,3599.27
365,5,1,-4436.989048,0,4617.468
365,5,1,-4520.595795,1420.888906,5279.4
365,5,1,-5463.635901,0,5482.75
365,5,1,-6968.131554,0,5363.956
365,5,1,-1349.959206,7122.668,7122.668
366,5,1,-2138.567504,0,9751.249
366,5,1,-3573.507609,0,11111.2
366,5,1,-5078.003262,0,7307.694
366,5,1,-5078.003262,0,3803.049
366,5,1,-6290.199897,0,3085.245
366,5,1,-6486.570897,0,1968.986
366,5,1,-5416.195897,1070.375,1070.375
366,5,1,-5416.195897,615.159,615.159
367,5,1,-5814.110682,0,397.9147857
367,5,1,-5705.744676,279.673,279.673
367,5,1,-5705.744676,148.9085,148.9085
367,5,1,-5705.744676,171.3171429,171.3171429
367,5,1,-5837.376533,0,131.6318571
367,5,1,-5313.864533,523.512,523.512
367,5,1,-5033.798571,1425.7,1425.7
367,5,1,-6538.294224,0,2734.272
368,5,1,-7646.653611,396.1362655,3118.28
368,5,1,-9151.149264,0,3031.281
368,5,1,-6983.316916,3672.328,3672.328
368,5,1,-8487.812569,0,4661.46
368,5,1,-4089.338675,5343.876,5343.876
368,5,1,-3741.945422,1851.888906,5621.457
368,5,1,-5246.441074,0,5219.209
368,5,1,-6647.00486,0,7286.844
369,5,1,-8015.444965,0,9838.751
369,5,1,-8015.444965,0,11326.114
369,5,1,-8735.758471,0,7240.203
369,5,1,-8735.758471,0,3836.7
369,5,1,-6360.840577,3077.972,3077.972
369,5,1,-6822.832856,0,1814.592
369,5,1,-6727.172961,1067.5,1067.5
369,5,1,-6727.172961,654.0173214,654.0173214
370,5,1,-7181.490068,0,454.3171071
370,5,1,-7181.490068,296.2733214,296.2733214
370,5,1,-7339.92489,0,158.4348214
370,5,1,-7339.92489,180.2734643,180.2734643
370,5,1,-7480.667068,0,140.7421786
370,5,1,-7480.667068,0,554.083
370,5,1,-8954.414068,0,1473.747
370,5,1,-10458.90972,0,2901.888
371,5,1,-11963.40537,0,3222.936
371,5,1,-10320.05203,3147.849,3147.849
371,5,1,-11824.54768,0,3808.238
371,5,1,-13065.12523,0,4825.44
371,5,1,-9981.931981,4587.688906,5579.179
371,5,1,-11486.42763,0,5855.472
371,5,1,-12461.36774,0,5512.08
371,5,1,-13507.13884,0,7630.338
372,5,1,-14681.74559,329.8889055,10466.892
372,5,1,-11006.86538,3674.880211,11987.745
372,5,1,-11955.80549,0,7896.54
372,5,1,-11955.80549,0,4030.476
372,5,1,-10284.40114,3175.9,3175.9
372,5,1,-8313.704139,1970.697,1970.697
372,5,1,-8313.704139,1113.141,1113.141
372,5,1,-8313.704139,698.2202857,698.2202857
373,5,1,-8313.704139,413.1921071,413.1921071
373,5,1,-8603.191461,0,289.4873214
373,5,1,-8534.942816,157.2498214,157.2498214
373,5,1,-8534.942816,176.4654643,176.4654643
373,5,1,-8672.200994,0,137.2581786
373,5,1,-8672.200994,548.064,548.064
373,5,1,-7348.451052,1493.036,1493.036
373,5,1,-8852.946705,0,2801.931
374,5,1,-10125.88681,0,3198.34
374,5,1,-11630.38246,0,3181.805
374,5,1,-13134.87812,0,3936.57
374,5,1,-14068.82158,0,5083.488
374,5,1,-9641.422233,5931.895,5931.895
374,5,1,-10552.4397,0,6223.34
374,5,1,-5849.499804,6021.12,6021.12
374,5,1,-6522.106551,831.8889055,8328.065
375,5,1,-7767.632017,0,11237.324
375,5,1,-9030.734416,241.3932529,12472.05
375,5,1,-10535.23007,0,7972.839
375,5,1,-6642.734416,3892.495653,3980.9
375,5,1,-7732.649778,0,3104.712
375,5,1,-7732.649778,0,1968.576
375,5,1,-7732.649778,1132.84,1132.84
375,5,1,-6957.229242,775.4205357,775.4205357
376,5,1,-8039.409242,0,1082.18
376,5,1,-8039.409242,486.0421071,486.0421071
376,5,1,-8470.293778,0,430.8845357
376,5,1,-8750.894135,0,280.6003571
376,5,1,-8825.299385,0,74.40525
376,5,1,-8825.299385,207.917,207.917
376,5,1,-9241.105385,0,415.806
376,5,1,-9241.105385,735.878,735.878
377,5,1,-9241.105385,1499.14,1499.14
377,5,1,-10745.60104,0,2875.752
377,5,1,-7215.720827,3529.880211,4250.48
377,5,1,-8720.216479,0,5779.95
377,5,1,-9664.329974,0,7508.8
377,5,1,-3308.177627,7860.648,7860.648
377,5,1,-4812.673279,0,6716.832
377,5,1,-6291.809385,0,7153.608
378,5,1,-2510.816132,5285.488906,7903.572
378,5,1,-3719.256237,0,7152.295
378,5,1,-3737.940516,0,8036.016
378,5,1,-4841.880622,0,8010.438
378,5,1,-6346.376275,0,6771.36
378,5,1,-6346.376275,0,4734
378,5,1,-6962.668554,0,3256.494
378,5,1,-6962.668554,0,1933.720143
379,5,1,296.9588571,1160.130643,1160.130643
379,5,1,0,0,296.9588571
379,5,1,0,471.3457143,471.3457143
379,5,1,0,310.3013571,310.3013571
379,5,1,0,78.9785,78.9785
379,5,1,0,216.22,216.22
379,5,1,0,423.946,423.946
379,5,1,0,722.052,722.052
380,5,1,-1301.790291,0,1454.64
380,5,1,-1882.074347,924.211596,2762.172
380,5,1,-3386.57,0,4049.24
380,5,1,-4891.065653,0,5610.58
380,5,1,-6395.561305,0,7508.595
380,5,1,-2527.117909,4708.255667,8048.74
380,5,1,-2698.724657,1332.888906,7602.432
380,5,1,-4203.220309,0,7833.291
381,5,1,-4400.827056,1306.888906,8988.84
381,5,1,-5905.322709,0,8082.998
381,5,1,-5905.322709,0,9159.516
381,5,1,-7393.262814,0,8693.808
381,5,1,-8529.20292,0,7198.786
381,5,1,-8529.20292,0,4891.311
381,5,1,-8529.20292,0,3277.308
381,5,1,-8529.20292,0,1849.391143
382,5,1,-8529.20292,468.6675,468.6675
382,5,1,-8529.20292,225.0799286,225.0799286
382,5,1,-8529.20292,181.1942857,181.1942857
382,5,1,-8529.20292,201.5935714,201.5935714
382,5,1,-8529.20292,156.641,156.641
382,5,1,-8529.20292,568.841,568.841
382,5,1,-9891.45892,0,1362.256
382,5,1,-10451.88903,0,2391.31
383,5,1,-11147.82913,0,2758.122
383,5,1,-12306.76924,0,2856.36
383,5,1,-13811.26489,0,3646.825
383,5,1,-15315.76054,0,4870.14
383,5,1,-16820.25619,0,5966.133
383,5,1,-14268.86294,4055.888906,6613.695
383,5,1,-14099.46969,1673.888906,6873.252
383,5,1,-12869.07644,2734.888906,10031.07
384,5,1,-12869.07644,0,14053.908
384,5,1,-14373.57209,0,16160.564
384,5,1,-15878.06774,0,10435.04
384,5,1,-17155.50785,0,5105.555
384,5,1,-17155.50785,0,3863.647
384,5,1,-17155.50785,0,2312.136
384,5,1,-17168.82795,0,1290.42
384,5,1,-16345.00081,823.8271429,823.8271429
385,5,1,-16345.00081,510.0725,510.0725
385,5,1,-16345.00081,345.1429286,345.1429286
385,5,1,-16345.00081,188.2662857,188.2662857
385,5,1,-16345.00081,224.5162143,224.5162143
385,5,1,-16345.00081,167.995,167.995
385,5,1,-16345.00081,661.929,661.929
385,5,1,-17849.49646,0,1784.006
385,5,1,-19353.99211,0,3275.285
386,5,1,-20858.48777,0,3849.599
386,5,1,-18440.18342,3922.8,3922.8
386,5,1,-19920.44502,0,4908.357
386,5,1,-21222.72969,202.2109871,6471.63
386,5,1,-22671.4258,0,7705.488
386,5,1,-15775.57145,8400.35,8400.35
386,5,1,-17280.0671,0,9000.9
386,5,1,-18784.56275,0,12714.455
387,5,1,-20289.05841,0,17428.203
387,5,1,-21793.55406,0,19179.264
387,5,1,-18635.16081,4662.888906,12181.218
387,5,1,-13679.28059,4955.880211,5946.384
387,5,1,-14284.88734,898.8889055,4400.498
387,5,1,-15496.52479,0,2614.964
387,5,1,-14063.63479,1432.89,1432.89
387,5,1,-14547.77318,0,900.9231429
388,5,1,-14547.77318,545.8821429,545.8821429
388,5,1,-14547.77318,364.5489286,364.5489286
388,5,1,-14547.77318,196.0582857,196.0582857
388,5,1,-14547.77318,230.3872143,230.3872143
388,5,1,-14547.77318,171.747,171.747
388,5,1,-14547.77318,673.353,673.353
388,5,1,-14246.79084,1805.478,1805.478
388,5,1,-15751.28649,0,3360.645
389,5,1,-13396.23814,3859.544,3859.544
389,5,1,-14900.73379,0,3783.396
389,5,1,-16405.22945,0,4620.172
389,5,1,-17909.7251,0,5820.762
389,5,1,-19414.22075,0,6712.378
389,5,1,-13836.9414,7081.775,7081.775
389,5,1,-14541.88151,0,8244
389,5,1,-16046.37716,0,11029.278
390,5,1,-17550.87282,0,14433.58
390,5,1,-8193.992605,9356.880211,15983.319
390,5,1,-9698.488257,0,10241.532
390,5,1,-9790.095005,1412.888906,5427.648
390,5,1,-11294.59066,0,4336.955
390,5,1,-10678.84871,2120.237596,2836.8
390,5,1,-9161.451714,1517.397,1517.397
390,5,1,-10121.92421,0,960.4725
391,5,1,-10121.92421,602.8321429,602.8321429
391,5,1,-10121.92421,382.3739286,382.3739286
391,5,1,-10121.92421,192.2982857,192.2982857
391,5,1,-10121.92421,227.5562143,227.5562143
391,5,1,-10121.92421,169.913,169.913
391,5,1,-10121.92421,665.448,665.448
391,5,1,-8542.783319,1814.127,1814.127
391,5,1,-10047.27897,0,3333.321
392,5,1,-11551.77462,0,3871.68
392,5,1,-9149.640277,3906.63,3906.63
392,5,1,-10561.54838,0,4838.064
392,5,1,-11956.15849,0,6235.66
392,5,1,-13313.80259,0,7343.592
392,5,1,-6881.091699,7936.434,7936.434
392,5,1,-8385.587351,0,8835.855
392,5,1,-8385.587351,0,12449.74
393,5,1,-9890.083004,0,16282.112
393,5,1,-11394.57866,0,17497.656
393,5,1,-9494.185404,3404.888906,11115.192
393,5,1,-5437.305193,4056.880211,5538.806
393,5,1,-6748.91194,192.8889055,4147.044
393,5,1,-7801.618891,0,2532.775
393,5,1,-6387.218891,1414.4,1414.4
393,5,1,-6387.218891,887.3991429,887.3991429
394,5,1,-6387.218891,561.4407857,561.4407857
394,5,1,-6387.218891,379.7965714,379.7965714
394,5,1,-6387.218891,206.9179286,206.9179286
394,5,1,-6387.218891,229.9502143,229.9502143
394,5,1,-6387.218891,183.7596429,183.7596429
394,5,1,-6387.218891,697.162,697.162
394,5,1,-6040.144543,1851.57,1851.57
394,5,1,-7544.640196,0,3414.896
395,5,1,-8130.456302,0,4010.248
395,5,1,-5599.639954,4035.312,4035.312
395,5,1,-6983.63206,0,5005.896
395,5,1,-8488.127712,0,6475.413
395,5,1,-9992.623365,0,7619.872
395,5,1,-3170.15147,8264.608,8264.608
395,5,1,-4674.647123,0,8763.652
395,5,1,-6179.142776,0,12238.187
396,5,1,4231.737435,10410.88021,16487.225
396,5,1,2727.241783,0,18043.452
396,5,1,1222.74613,0,11371.59
396,5,1,574.1393829,855.8889055,5554.885
396,5,1,574.1393829,0,4118.85
396,5,1,-333.6310678,0,2562.144
396,5,1,-333.6310678,1477.848,1477.848
396,5,1,-333.6310678,0,1054.106857
397,5,1,0,1455.197143,1455.197143
397,5,1,0,628.6077857,628.6077857
397,5,1,0,545.0956429,545.0956429
397,5,1,0,357.7626429,357.7626429
397,5,1,0,84.7045,84.7045
397,5,1,0,261.093,261.093
397,5,1,0,532.057,532.057
397,5,1,0,905.103,905.103
398,5,1,-1504.495653,0,1888.296
398,5,1,-3008.991305,0,3583.998
398,5,1,-4513.486958,0,5289.869
398,5,1,-6017.982611,0,7499.51
398,5,1,-7522.478263,0,9985.8
398,5,1,2071.275698,10080.12938,10756.18
398,5,1,566.7800455,0,10378.056
398,5,1,-937.7156072,0,10862.08
399,5,1,-2442.21126,0,11628.318
399,5,1,639.1819931,4585.888906,10380.925
399,5,1,1773.575246,2638.888906,10894.668
399,5,1,269.0795933,0,10484.1
399,5,1,269.0795933,0,8680.325
399,5,1,-482.8605121,0,6003.956
399,5,1,-482.8605121,0,4103.986
399,5,1,-482.8605121,0,2531.797286
400,5,1,-3326.538247,687.3967712,1169.792464
400,5,1,-3326.538247,532.3300714,532.3300714
400,5,1,-3326.538247,520.5184286,520.5184286
400,5,1,-3326.538247,348.2089286,348.2089286
400,5,1,-3326.538247,90.97571429,90.97571429
400,5,1,-3326.538247,239.589,239.589
400,5,1,-3326.538247,465.883,465.883
400,5,1,-3326.538247,851.006,851.006
401,5,1,-4831.0339,0,1675.18
401,5,1,-6335.529553,0,3062.46
401,5,1,-7840.025205,0,4612.272
401,5,1,-7633.713949,1710.806909,6482.416
401,5,1,-9138.209602,0,8644.428
401,5,1,-7458.013107,3184.692147,9440.457
401,5,1,-8130.701851,831.806909,8404.55
401,5,1,-9635.197503,0,9134.906
402,5,1,-10125.00101,1014.692147,10323.232
402,5,1,-11629.49666,0,9448.975
402,5,1,-13133.99231,0,11093.796
402,5,1,-14607.33404,0,10240.888
402,5,1,-15910.73315,0,8275.032
402,5,1,-16217.13225,0,6082.596
402,5,1,-16217.13225,0,4005.356
402,5,1,-16217.13225,0,2168.850821
403,5,1,-16217.13225,456.6220714,456.6220714
403,5,1,-16217.13225,324.8007857,324.8007857
403,5,1,-16217.13225,192.7113929,192.7113929
403,5,1,-16217.13225,227.4192857,227.4192857
403,5,1,-16217.13225,184.5754286,184.5754286
403,5,1,-16217.13225,691.936,691.936
403,5,1,-17721.62791,0,1813.056
403,5,1,-19226.12356,0,3497.748
404,5,1,-20730.61921,0,4090.419
404,5,1,-22235.11487,0,4077.78
404,5,1,-19025.91637,4713.694144,5122.392
404,5,1,-20530.41203,0,6800.112
404,5,1,-22034.90768,0,8104.704
404,5,1,-23539.40333,0,8792.494
404,5,1,-20652.20684,4391.692147,9099.132
404,5,1,-15841.89558,6314.806909,13198.464
405,5,1,-17346.39123,0,18177.18
405,5,1,-18850.88689,0,20758.809
405,5,1,-15815.57563,4539.806909,13654.105
405,5,1,-17320.07128,0,6473.22
405,5,1,-18824.56693,0,4758.61
405,5,1,-19354.60366,0,3019.214
405,5,1,-19781.05617,1078.043144,1632.461
405,5,1,-19781.05617,987.5603214,987.5603214
406,5,1,-19781.05617,529.814,529.814
406,5,1,-19781.05617,361.89875,361.89875
406,5,1,-19781.05617,217.2593571,217.2593571
406,5,1,-19781.05617,252.81825,252.81825
406,5,1,-19781.05617,193.9834286,193.9834286
406,5,1,-19781.05617,730.797,730.797
406,5,1,-19370.03682,1915.515,1915.515
406,5,1,-20874.53247,0,3678.85
407,5,1,-22379.02813,0,4265.852
407,5,1,-19568.95378,4314.57,4314.57
407,5,1,-21073.44943,0,5479.796
407,5,1,-22577.94508,0,7327.65
407,5,1,-24082.44074,0,8824.72
407,5,1,-16427.12948,9159.806909,9649.329
407,5,1,-17931.62513,0,10310.265
407,5,1,-19436.12079,0,14733.327
408,5,1,-20940.61644,0,20428.251
408,5,1,-12821.30518,9623.806909,22940.589
408,5,1,-14325.80083,0,14935.316
408,5,1,-13928.60434,1901.692147,6985.606
408,5,1,-14261.29308,1171.806909,5102.02
408,5,1,-15294.73231,0,3226.785
408,5,1,-16799.22796,0,1752.712
408,5,1,-17857.34328,0,1058.115321
409,5,1,-17857.34328,550.4380357,550.4380357
409,5,1,-17857.34328,377.71875,377.71875
409,5,1,-17857.34328,221.8133571,221.8133571
409,5,1,-17857.34328,258.65625,258.65625
409,5,1,-17857.34328,197.9194286,197.9194286
409,5,1,-17857.34328,750.063,750.063
409,5,1,-17414.41694,1947.422,1947.422
409,5,1,-18918.91259,0,3769.7
410,5,1,-20423.40824,0,4354.074
410,5,1,-17507.28789,4420.616,4420.616
410,5,1,-18062.9234,948.8601445,5612.874
410,5,1,-19567.41905,0,7568.55
410,5,1,-12761.22256,8310.692147,9103.125
410,5,1,-14265.71821,0,9993.597
410,5,1,-15770.21386,0,10685.061
410,5,1,-17274.70952,0,15255.794
411,5,1,-8606.398261,10172.80691,20631.762
411,5,1,-10110.89391,0,23150.332
411,5,1,-11615.38957,0,15094.895
411,5,1,-9835.07831,3284.806909,7265.742
411,5,1,-9643.881815,1695.692147,5456.94
411,5,1,-11148.37747,0,3519.468
411,5,1,-10582.01812,2070.855,2070.855
411,5,1,-10582.01812,1228.444286,1228.444286
412,5,1,-10582.01812,687.062,687.062
412,5,1,-10582.01812,407.36375,407.36375
412,5,1,-10582.01812,226.9073571,226.9073571
412,5,1,-10582.01812,265.46025,265.46025
412,5,1,-10582.01812,203.0874286,203.0874286
412,5,1,-10582.01812,771.21,771.21
412,5,1,-10052.49777,2034.016,2034.016
412,5,1,-11556.99343,0,3785.828
413,5,1,-13061.48908,0,4320.166
413,5,1,-10247.57673,4318.408,4318.408
413,5,1,-10477.16224,1274.910144,5392.26
413,5,1,-5713.965745,6267.692147,7092.008
413,5,1,-7218.461398,0,8377.265
413,5,1,-8722.95705,0,9029.584
413,5,1,-2809.760556,7417.692147,10147.788
413,5,1,-4314.256208,0,14565.381
414,5,1,-5818.751861,0,18971.394
414,5,1,-7323.247514,0,20855.685
414,5,1,-2988.936257,5838.806909,13800.8
414,5,1,-1549.625001,2943.806909,6784.69
414,5,1,-2471.428506,582.6921471,4881.365
414,5,1,-1368.496015,2607.428144,3549.33
414,5,1,-2872.991667,0,2013.096
414,5,1,-2872.991667,1267.142393,1267.142393
415,5,1,-2872.991667,657.3940714,657.3940714
415,5,1,-2872.991667,412.0038214,412.0038214
415,5,1,-2872.991667,212.4483929,212.4483929
415,5,1,-2872.991667,248.2792857,248.2792857
415,5,1,-2872.991667,187.3044643,187.3044643
415,5,1,-2872.991667,732.875,732.875
415,5,1,-2444.05832,1933.429,1933.429
415,5,1,-3948.553973,0,3591.94
416,5,1,-5453.049625,0,4107.328
416,5,1,-2920.289278,4037.256,4037.256
416,5,1,562.6850695,4987.47,4987.47
416,5,1,-941.8105832,0,6454.344
416,5,1,-2446.306236,0,7513.74
416,5,1,-3950.801888,0,8037.75
416,5,1,1870.509368,7325.806909,9292.071
416,5,1,366.0137153,0,12446.43
417,5,1,-1138.481937,0,16071.567
417,5,1,4812.829319,7455.806909,18736.18
417,5,1,3308.333666,0,12460.365
417,5,1,2820.530161,1016.692147,5926.369
417,5,1,1316.034508,0,4490.447
417,5,1,1485.68,1674.141144,3087.861
417,5,1,0,0,1485.68
417,5,1,0,1224.804286,1224.804286
418,5,1,0,1431.235714,1431.235714
418,5,1,0,596.1371786,596.1371786
418,5,1,0,526.0065,526.0065
418,5,1,0,344.679,344.679
418,5,1,0,84.65075,84.65075
418,5,1,0,245.88,245.88
418,5,1,0,503.68,503.68
418,5,1,0,889.358,889.358
419,5,1,361.3123474,1865.808,1865.808
419,5,1,-517.4056561,0,3490.718
419,5,1,147.7908383,2169.692147,5095.654
419,5,1,-1356.704814,0,7121.447
419,5,1,-2861.200467,0,9273.319
419,5,1,-3348.533056,0,9944.55
419,5,1,-1864.2218,2988.806909,8823.36
419,5,1,-515.9105436,2852.806909,9341.952
420,5,1,3117.142618,4177.596592,10222.542
420,5,1,1612.646965,0,9149.92
420,5,1,108.1513126,0,10268.44
420,5,1,-1396.34434,0,9399.508
420,5,1,-2620.743447,0,7609.329
420,5,1,-2844.142554,0,5568.654
420,5,1,-2844.142554,0,3756.24
420,5,1,-2844.142554,0,2266.319929
421,5,1,446.8374762,1159.326929,1159.326929
421,5,1,0,0,446.8374762
421,5,1,0,347.0064286,347.0064286
421,5,1,0,216.9777381,216.9777381
421,5,1,0,57.04940476,57.04940476
421,5,1,0,151.294,151.294
421,5,1,0,304.925,304.925
421,5,1,0,557.89,557.89
422,5,1,-751.3466864,0,1073.6
422,5,1,97.20603452,1955.03,1955.03
422,5,1,97.20603452,0,2803.979
422,5,1,-1407.289618,0,3737.634
422,5,1,-2911.785271,0,4745.61
422,5,1,-4416.280923,0,4900.624
422,5,1,-4590.833234,0,5034.867
422,5,1,-4590.833234,0,4711.245
423,5,1,-5476.022045,0,5018.472
423,5,1,-6980.517697,0,5767.047
423,5,1,-4810.637487,2169.880211,7395
423,5,1,-5754.577592,0,7009.474
423,5,1,-6789.172994,469.900251,5568.567
423,5,1,-6789.172994,0,3815.616
423,5,1,-4352.872264,2776.836,2776.836
423,5,1,-2902.009916,1970.703286,1970.703286
424,5,1,-2902.009916,421.6054762,421.6054762
424,5,1,-2902.009916,246.4652619,246.4652619
424,5,1,-2902.009916,126.0705714,126.0705714
424,5,1,-2902.009916,137.5124524,137.5124524
424,5,1,-2902.009916,0,107.9288095
424,5,1,-3301.149916,0,399.14
424,5,1,-4339.977916,0,1038.828
424,5,1,-3503.300695,1901.004,1901.004
425,5,1,-1965.957517,2156.382,2156.382
425,5,1,-900.7830584,2193.48,2193.48
425,5,1,-2405.278711,0,2630.529
425,5,1,-3041.59467,0,3258.576
425,5,1,-4532.158456,0,3710.976
425,5,1,-6036.517843,0.136265516,3805.288
425,5,1,-7128.948006,0,4398.348
425,5,1,-8038.388111,0,5801.09
426,5,1,-8967.351717,0,7930.953
426,5,1,-9441.203688,0,11093.445
426,5,1,-10263.03284,540.7406379,7829.192
426,5,1,-10884.76262,0,3894.525
426,5,1,-9631.399268,2757.859,2757.859
426,5,1,-7855.863268,1775.536,1775.536
426,5,1,-8991.591268,0,1135.728
426,5,1,-8991.591268,816.0583095,816.0583095
427,5,1,-8991.591268,437.2633571,437.2633571
427,5,1,-8991.591268,249.5702619,249.5702619
427,5,1,-8991.591268,128.1705714,128.1705714
427,5,1,-8991.591268,150.8203333,150.8203333
427,5,1,-8991.591268,111.3788095,111.3788095
427,5,1,-9443.176268,0,451.585
427,5,1,-8912.644497,1277.28,1277.28
427,5,1,-10417.14015,0,2400.02
428,5,1,-11563.32205,0,2682.966
428,5,1,-10411.0977,2656.72,2656.72
428,5,1,-11694.70445,220.8889055,3112
428,5,1,-13199.2001,0,3835.216
428,5,1,-13310.53589,0,4385.456
428,5,1,-14815.03154,0,4553.92
428,5,1,-15304.63922,1014.887973,5225.416
428,5,1,-16809.13487,0,6429.36
429,5,1,-17180.70574,0,8346.116
429,5,1,-18685.20139,0,11534.05
429,5,1,-14753.32118,3931.880211,8293.62
429,5,1,-14753.32118,0,4062.816
429,5,1,-12991.59728,2887.332,2887.332
429,5,1,-12037.49895,1768.754,1768.754
429,5,1,-12037.49895,1043.511,1043.511
429,5,1,-12037.49895,846.3269524,846.3269524
430,5,1,-12037.49895,465.0352381,465.0352381
430,5,1,-12037.49895,269.4451429,269.4451429
430,5,1,-12037.49895,132.2025714,132.2025714
430,5,1,-12037.49895,155.3703333,155.3703333
430,5,1,-12037.49895,125.6186905,125.6186905
430,5,1,-12037.49895,487.188,487.188
430,5,1,-12037.49895,1327.836,1327.836
430,5,1,-13541.9946,0,2507.103
431,5,1,-12262.98225,2783.508,2783.508
431,5,1,-11068.2859,2699.192,2699.192
431,5,1,-12572.78156,0,3143.238
431,5,1,-14077.27721,0,3914.492
431,5,1,-11092.83086,4488.942,4488.942
431,5,1,-12513.71669,0,4678.098
431,5,1,-12513.71669,0,5366.412
431,5,1,-11806.10759,1515.032804,6725.1
432,5,1,-13310.60324,0,8751.039
432,5,1,-13310.60324,0,11805.696
432,5,1,-14815.09889,0,8323.58
432,5,1,-11270.391,4090.324,4090.324
432,5,1,-12774.88665,0,2882.226
432,5,1,-11063.59265,1711.294,1711.294
432,5,1,-10665.88875,1036.296,1036.296
432,5,1,-9847.647683,818.2410714,818.2410714
433,5,1,-9847.647683,464.7952381,464.7952381
433,5,1,-9847.647683,268.4851429,268.4851429
433,5,1,-9847.647683,131.4465714,131.4465714
433,5,1,-9847.647683,154.7263333,154.7263333
433,5,1,-9973.068374,0,125.4206905
433,5,1,-9973.068374,484.263,484.263
433,5,1,-11322.43837,0,1349.37
433,5,1,-10330.69003,2496.244,2496.244
434,5,1,-11835.18568,0,2773.68
434,5,1,-11851.29771,1488.383626,2720.263
434,5,1,-13355.79336,0,3141.027
434,5,1,-10958.68101,3901.608,3901.608
434,5,1,-10958.68101,0,4475.016
434,5,1,-10958.68101,0,4649.707
434,5,1,-12434.59152,0,5346.296
434,5,1,-9256.711306,3177.880211,6730.472
435,5,1,-1816.472143,8548.002,8548.002
435,5,1,-3320.967796,0,11499.156
435,5,1,-3320.967796,0,8160.262
435,5,1,-4825.463448,0,4001.685
435,5,1,-6329.959101,0,2825.24
435,5,1,-4629.312101,1700.647,1700.647
435,5,1,-4629.312101,1019.48,1019.48
435,5,1,-4629.312101,810.4410714,810.4410714
436,5,1,-4629.312101,470.4352381,470.4352381
436,5,1,-4629.312101,272.2051429,272.2051429
436,5,1,-4629.312101,133.4625714,133.4625714
436,5,1,-4629.312101,157.2183333,157.2183333
436,5,1,-4629.312101,127.3456905,127.3456905
436,5,1,-4629.312101,480.054,480.054
436,5,1,-4359.56438,1333.696,1333.696
436,5,1,-3390.338033,2473.722,2473.722
437,5,1,-4233.185589,0,2771.638
437,5,1,-5737.681241,0,2683.275
437,5,1,-4146.446894,3095.73,3095.73
437,5,1,-5650.942547,0,3818.276
437,5,1,-7155.438199,0,4313.236
437,5,1,-4218.532852,4441.401,4441.401
437,5,1,843.6371482,5062.17,5062.17
437,5,1,-242.8029572,0,6236.29
438,5,1,-242.8029572,0,8081.91
438,5,1,-1102.843063,0,11074.752
438,5,1,-2607.338715,0,7866.432
438,5,1,-4111.834368,0,3839.148
438,5,1,-2858.848021,2757.482,2757.482
438,5,1,-1219.743021,1639.105,1639.105
438,5,1,-205.3230206,1014.42,1014.42
438,5,1,-205.3230206,0,913.7162381
439,5,1,367.5323095,1199.83869,1199.83869
439,5,1,367.5323095,466.4743571,466.4743571
439,5,1,0,0,367.5323095
439,5,1,0,236.977619,236.977619
439,5,1,0,59.96940476,59.96940476
439,5,1,0,175.434,175.434
439,5,1,0,351.52,351.52
439,5,1,0,670.85,670.85
440,5,1,0,1309.29,1309.29
440,5,1,-1504.495653,0,2401.46
440,5,1,-1088.037383,1920.953923,3349.575
440,5,1,-1088.037383,0,4432.67
440,5,1,-1862.229662,0,5522.497
440,5,1,-2697.27352,0,5629.464
440,5,1,-4201.769173,0,5749.659
440,5,1,1129.870827,5331.64,5331.64
441,5,1,-374.6248252,0,5556.657
441,5,1,-374.6248252,0,6178.38
